,movie_id,title,score_recomendacao
793,1036,Die Hard (1988),0.9971981870622169
1044,1356,Star Trek: First Contact (1996),0.9963483724763083
5,6,Heat (1995),0.9952461887103421
1053,1370,Die Hard 2 (1990),0.9943757725587146
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9938761845900288
44,48,Pocahontas (1995),0.9930778739184178
325,367,"Mask, The (1994)",0.9928924598269468
275,316,Stargate (1994),0.9926503914297486
6710,58559,"Dark Knight, The (2008)",0.9921353522867739
326,368,Maverick (1994),0.9919911413267408
