,movie_id,title,score_recomendacao
506,588,Aladdin (1992),0.9967552533992584
224,260,Star Wars: Episode IV - A New Hope (1977),0.9958693860733416
8475,112852,Guardians of the Galaxy (2014),0.9948187062216729
512,595,Beauty and the Beast (1991),0.993505356407087
322,364,"Lion King, The (1994)",0.9929954676555418
3568,4886,"Monsters, Inc. (2001)",0.9928255047383602
1545,2081,"Little Mermaid, The (1989)",0.9927224969097652
559,673,Space Jam (1996),0.9912340337865678
0,1,Toy Story (1995),0.9910795220436754
2250,2987,Who Framed Roger Rabbit? (1988),0.9910177173465182
