,movie_id,title,score_recomendacao
4800,7153,"Lord of the Rings: The Return of the King, The (2003)",0.9975999175937371
2226,2959,Fight Club (1999),0.9973011948908117
257,296,Pulp Fiction (1994),0.9963638236505975
1576,2115,Indiana Jones and the Temple of Doom (1984),0.9963483724763081
4351,6365,"Matrix Reloaded, The (2003)",0.9960702513391018
3141,4226,Memento (2000),0.9957766790276061
4639,6934,"Matrix Revolutions, The (2003)",0.9955037082818294
3562,4878,Donnie Darko (2001),0.9954573547589618
4909,7361,Eternal Sunshine of the Spotless Mind (2004),0.9945560362587557
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.994303667078698
