,movie_id,title,score_recomendacao
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9946023897816234
902,1200,Aliens (1986),0.9928255047383602
706,924,2001: A Space Odyssey (1968),0.9914709517923364
4639,6934,"Matrix Revolutions, The (2003)",0.9910537700865265
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9909301606922125
4351,6365,"Matrix Reloaded, The (2003)",0.9908786567779151
7018,68358,Star Trek (2009),0.9902760609806345
507,589,Terminator 2: Judgment Day (1991),0.9899052327976927
8376,109487,Interstellar (2014),0.9897352698805109
915,1214,Alien (1979),0.9896116604861969
