,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9925731355583025
7372,79132,Inception (2010),0.9915070045323445
4639,6934,"Matrix Revolutions, The (2003)",0.9906829419035847
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9895189534404615
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9893901936547178
138,165,Die Hard: With a Vengeance (1995),0.9891172229089411
7010,68157,Inglourious Basterds (2009),0.9891120725175113
6630,56174,I Am Legend (2007),0.9878965801400906
15,16,Casino (1995),0.9869283065512978
1498,2023,"Godfather: Part III, The (1990)",0.9868665018541409
