,movie_id,title,score_recomendacao
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9830294602389782
1298,1732,"Big Lebowski, The (1998)",0.9821126905644828
2226,2959,Fight Club (1999),0.9813555830243099
486,555,True Romance (1993),0.9799855789039968
5,6,Heat (1995),0.9793005768438401
15,16,Casino (1995),0.9792336217552534
951,1252,Chinatown (1974),0.9788730943551709
2250,2987,Who Framed Roger Rabbit? (1988),0.9778533168520809
1730,2324,Life Is Beautiful (La Vita è bella) (1997),0.9761330861145447
3544,4848,Mulholland Drive (2001),0.9756180469715698
