,movie_id,title,score_recomendacao
0,1,Toy Story (1995),0.996271116604862
3141,4226,Memento (2000),0.9957766790276061
7372,79132,Inception (2010),0.9954934074989699
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9951380304903172
4137,5952,"Lord of the Rings: The Two Towers, The (2002)",0.9942779151215492
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9941543057272353
1298,1732,"Big Lebowski, The (1998)",0.9937937783271529
922,1221,"Godfather: Part II, The (1974)",0.9936907704985579
546,648,Mission: Impossible (1996),0.9936650185414092
1224,1625,"Game, The (1997)",0.9936650185414092
