,movie_id,title,score_recomendacao
939,1240,"Terminator, The (1984)",0.9842655541821179
224,260,Star Wars: Episode IV - A New Hope (1977),0.9840955912649362
2226,2959,Fight Club (1999),0.9835805521219613
6453,52281,Grindhouse (2007),0.9833127317676142
7693,89745,"Avengers, The (2012)",0.9827564894932015
474,541,Blade Runner (1982),0.9820354346930367
8376,109487,Interstellar (2014),0.981391635764318
8425,111362,X-Men: Days of Future Past (2014),0.9804645653069634
4334,6333,X2: X-Men United (2003),0.9796868562010714
7324,77561,Iron Man 2 (2010),0.9786310259579728
