,movie_id,title,score_recomendacao
902,1200,Aliens (1986),0.9961629583848373
706,924,2001: A Space Odyssey (1968),0.9954573547589618
939,1240,"Terminator, The (1984)",0.9949268644416976
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9948238566131027
3832,5378,Star Wars: Episode II - Attack of the Clones (2002),0.9946538936959208
4351,6365,"Matrix Reloaded, The (2003)",0.9944942315615986
4639,6934,"Matrix Revolutions, The (2003)",0.9942058096415327
8376,109487,Interstellar (2014),0.9924237742068398
3885,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),0.9919550885867325
915,1214,Alien (1979),0.9917439225381128
