,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9960548001648126
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9951586320560363
7372,79132,Inception (2010),0.9936392665842605
257,296,Pulp Fiction (1994),0.9929336629583849
1183,1580,Men in Black (a.k.a. MIB) (1997),0.9920168932838896
6537,54503,Superbad (2007),0.9919344870210136
7306,76251,Kick-Ass (2010),0.9905181293778327
8475,112852,Guardians of the Galaxy (2014),0.989163576431809
7693,89745,"Avengers, The (2012)",0.9888751545117429
8688,122904,Deadpool (2016),0.9877523691800577
