,movie_id,title,score_recomendacao
659,858,"Godfather, The (1972)",0.9987639060568604
990,1291,Indiana Jones and the Last Crusade (1989),0.9980274000824063
1576,2115,Indiana Jones and the Temple of Doom (1984),0.9979243922538114
1154,1517,Austin Powers: International Man of Mystery (1997),0.9973990523279769
3903,5481,Austin Powers in Goldmember (2002),0.9957457766790276
914,1213,Goodfellas (1990),0.9948650597445406
1498,2023,"Godfather: Part III, The (1990)",0.9935414091470952
6754,59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),0.991702719406675
1962,2605,Entrapment (1999),0.9916306139266584
1914,2539,Analyze This (1999),0.9916100123609395
