,movie_id,title,score_recomendacao
902,1200,Aliens (1986),0.9926400906468892
287,329,Star Trek: Generations (1994),0.9915276060980636
257,296,Pulp Fiction (1994),0.9908941079522045
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.990837453646477
1939,2571,"Matrix, The (1999)",0.9906880922950144
275,316,Stargate (1994),0.9906108364235683
8376,109487,Interstellar (2014),0.9903842192006593
1576,2115,Indiana Jones and the Temple of Doom (1984),0.9899515863205604
7018,68358,Star Trek (2009),0.9897198187062217
1486,2011,Back to the Future Part II (1989),0.9894365471775854
