,movie_id,title,score_recomendacao
3638,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.9967449526163988
2226,2959,Fight Club (1999),0.9951689328388957
257,296,Pulp Fiction (1994),0.9950659250103009
902,1200,Aliens (1986),0.9950504738360115
4351,6365,"Matrix Reloaded, The (2003)",0.9950504738360115
706,924,2001: A Space Odyssey (1968),0.9946229913473423
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9945972393901936
4639,6934,"Matrix Revolutions, The (2003)",0.9945766378244747
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9944530284301607
8376,109487,Interstellar (2014),0.9939070869386073
