,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9948908117016894
257,296,Pulp Fiction (1994),0.9944169756901525
7372,79132,Inception (2010),0.9943809229501442
5166,8368,Harry Potter and the Prisoner of Azkaban (2004),0.9939637412443346
3194,4306,Shrek (2001),0.993608364235682
46,50,"Usual Suspects, The (1995)",0.993093325092707
914,1213,Goodfellas (1990),0.9925473836011537
7078,69844,Harry Potter and the Half-Blood Prince (2009),0.9917078697981047
5269,8665,"Bourne Supremacy, The (2004)",0.9916718170580965
7644,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),0.9908992583436341
