,movie_id,title,score_recomendacao
257,296,Pulp Fiction (1994),0.9820869386073342
914,1213,Goodfellas (1990),0.9791975690152452
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9775597445405851
364,420,Beverly Hills Cop III (1994),0.9765554182117842
2226,2959,Fight Club (1999),0.9765348166460651
472,539,Sleepless in Seattle (1993),0.976086732591677
1477,2002,Lethal Weapon 3 (1992),0.9759528224145035
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9755871446229913
1398,1917,Armageddon (1998),0.9749072929542646
5,6,Heat (1995),0.9747579316028019
