,movie_id,title,score_recomendacao
257,296,Pulp Fiction (1994),0.9921920065925011
4800,7153,"Lord of the Rings: The Return of the King, The (2003)",0.9883292130201895
7372,79132,Inception (2010),0.9813092295014421
1730,2324,Life Is Beautiful (La Vita è bella) (1997),0.9765966213432222
512,595,Beauty and the Beast (1991),0.9746858261227853
4639,6934,"Matrix Revolutions, The (2003)",0.97418108776267
3152,4239,Blow (2001),0.9736711990111249
355,410,Addams Family Values (1993),0.9735578903996704
46,50,"Usual Suspects, The (1995)",0.9734394313967862
3574,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0.9734239802224969
