,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9997630819942317
7018,68358,Star Trek (2009),0.9895344046147507
1054,1371,Star Trek: The Motion Picture (1979),0.988442521631644
8376,109487,Interstellar (2014),0.9867686444169756
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9867119901112484
6453,52281,Grindhouse (2007),0.9866501854140914
1275,1690,Alien: Resurrection (1997),0.9838071693448703
6772,60069,WALL·E (2008),0.9827101359703337
1794,2393,Star Trek: Insurrection (1998),0.9823908117016894
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9823084054388134
