,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9924392253811289
257,296,Pulp Fiction (1994),0.9921920065925011
923,1222,Full Metal Jacket (1987),0.9910743716522457
4639,6934,"Matrix Revolutions, The (2003)",0.9904048207663783
1503,2028,Saving Private Ryan (1998),0.9888081994231562
7258,74458,Shutter Island (2010),0.9883652657601979
4351,6365,"Matrix Reloaded, The (2003)",0.9882828594973219
685,903,Vertigo (1958),0.9875978574371652
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9869231561598681
5,6,Heat (1995),0.985511948908117
