,movie_id,title,score_recomendacao
4608,6863,School of Rock (2003),0.9948856613102596
43,47,Seven (a.k.a. Se7en) (1995),0.9915945611866501
2605,3481,High Fidelity (2000),0.9912082818294191
2579,3448,"Good Morning, Vietnam (1987)",0.9906108364235682
3839,5388,Insomnia (2002),0.9905490317264112
257,296,Pulp Fiction (1994),0.9883910177173466
1526,2058,"Negotiator, The (1998)",0.9878811289658015
817,1077,Sleeper (1973),0.9878399258343634
832,1093,"Doors, The (1991)",0.9875463535228678
7214,73017,Sherlock Holmes (2009),0.9874433456942727
