,movie_id,title,score_recomendacao
257,296,Pulp Fiction (1994),0.9988669138854553
2226,2959,Fight Club (1999),0.9896065100947673
4639,6934,"Matrix Revolutions, The (2003)",0.9884579728059333
7324,77561,Iron Man 2 (2010),0.9859548825710754
2836,3793,X-Men (2000),0.9844200659250103
7646,88140,Captain America: The First Avenger (2011),0.9833230325504738
167,198,Strange Days (1995),0.9829264524103832
6470,52722,Spider-Man 3 (2007),0.9812731767614338
1939,2571,"Matrix, The (1999)",0.9806757313555831
7620,87232,X-Men: First Class (2011),0.979671405026782
