,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.998465183353935
2226,2959,Fight Club (1999),0.9983209723939019
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9981252575195716
3638,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.9980428512566956
4137,5952,"Lord of the Rings: The Two Towers, The (2002)",0.9978934899052327
7372,79132,Inception (2010),0.9975329625051504
922,1221,"Godfather: Part II, The (1974)",0.9971209311907705
4909,7361,Eternal Sunshine of the Spotless Mind (2004),0.9966882983106716
1298,1732,"Big Lebowski, The (1998)",0.9962968685620106
902,1200,Aliens (1986),0.9961629583848373
