,movie_id,title,score_recomendacao
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9950401730531521
1730,2324,Life Is Beautiful (La Vita è bella) (1997),0.9938401318500207
229,266,Legends of the Fall (1994),0.9931705809641533
217,253,Interview with the Vampire: The Vampire Chronicles (1994),0.9930469715698393
337,380,True Lies (1994),0.9928306551297899
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9923001648125258
308,350,"Client, The (1994)",0.9920426452410384
472,539,Sleepless in Seattle (1993),0.9920323444581788
4165,5995,"Pianist, The (2002)",0.9917130201895346
412,474,In the Line of Fire (1993),0.9914400494437579
