,movie_id,title,score_recomendacao
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9940358467243511
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9929130613926658
97,110,Braveheart (1995),0.9927894519983519
2226,2959,Fight Club (1999),0.9919241862381541
20,21,Get Shorty (1995),0.9901679027606098
5,6,Heat (1995),0.9896837659662134
922,1221,"Godfather: Part II, The (1974)",0.9890554182117841
138,165,Die Hard: With a Vengeance (1995),0.9887463947259991
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9877575195714875
157,186,Nine Months (1995),0.9868562010712814
