,movie_id,title,score_recomendacao
1398,1917,Armageddon (1998),0.9936341161928306
1267,1682,"Truman Show, The (1998)",0.9909507622579317
809,1059,William Shakespeare's Romeo + Juliet (1996),0.9901266996291718
964,1265,Groundhog Day (1993),0.9895601565718994
5735,30793,Charlie and the Chocolate Factory (2005),0.9895447053976103
320,362,"Jungle Book, The (1994)",0.9895447053976102
1390,1907,Mulan (1998),0.9889060568603214
512,595,Beauty and the Beast (1991),0.9886845900288423
235,273,Mary Shelley's Frankenstein (Frankenstein) (1994),0.9884888751545118
551,661,James and the Giant Peach (1996),0.987994437577256
