,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9955397610218377
6630,56174,I Am Legend (2007),0.9953131437989288
322,364,"Lion King, The (1994)",0.9948496085702513
44,48,Pocahontas (1995),0.9947466007416563
4408,6502,28 Days Later (2002),0.9936547177585496
507,589,Terminator 2: Judgment Day (1991),0.9928718582612279
140,168,First Knight (1995),0.9921096003296251
124,151,Rob Roy (1995),0.9910074165636589
364,420,Beverly Hills Cop III (1994),0.990739596209312
21,22,Copycat (1995),0.9906829419035847
