,movie_id,title,score_recomendacao
4137,5952,"Lord of the Rings: The Two Towers, The (2002)",0.9966882983106716
7372,79132,Inception (2010),0.9961423568191182
922,1221,"Godfather: Part II, The (1974)",0.9960084466419448
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9958230325504739
914,1213,Goodfellas (1990),0.9947723526988052
5160,8360,Shrek 2 (2004),0.9943757725587143
7768,91529,"Dark Knight Rises, The (2012)",0.9931293778327153
2078,2762,"Sixth Sense, The (1999)",0.9930263700041203
4176,6016,City of God (Cidade de Deus) (2002),0.9927843016069221
7258,74458,Shutter Island (2010),0.9919808405438814
