,movie_id,title,score_recomendacao
6630,56174,I Am Legend (2007),0.9897507210548002
6453,52281,Grindhouse (2007),0.9885043263288011
4639,6934,"Matrix Revolutions, The (2003)",0.987438195302843
8376,109487,Interstellar (2014),0.9869540585084466
7018,68358,Star Trek (2009),0.986660486196951
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9858879274824887
4076,5816,Harry Potter and the Chamber of Secrets (2002),0.985697362999588
3574,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0.984734239802225
1398,1917,Armageddon (1998),0.9836217552533992
4351,6365,"Matrix Reloaded, The (2003)",0.9834620931190772
