,movie_id,title,score_recomendacao
6453,52281,Grindhouse (2007),0.9891532756489494
5260,8636,Spider-Man 2 (2004),0.9865111248454883
6470,52722,Spider-Man 3 (2007),0.9837762669962917
7646,88140,Captain America: The First Avenger (2011),0.9828594973217964
5931,34048,War of the Worlds (2005),0.9790327564894932
6772,60069,WALL·E (2008),0.9781674907292954
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9770241038318912
8425,111362,X-Men: Days of Future Past (2014),0.9762927482488669
8692,122918,Guardians of the Galaxy 2 (2017),0.9758034610630408
6630,56174,I Am Legend (2007),0.9756592501030078
