,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9991141326740833
509,592,Batman (1989),0.9991141326740832
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.998954470539761
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9989493201483313
6710,58559,"Dark Knight, The (2008)",0.9985321384425216
3832,5378,Star Wars: Episode II - Attack of the Clones (2002),0.997805933250927
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9973836011536877
7768,91529,"Dark Knight Rises, The (2012)",0.9969303667078697
5735,30793,Charlie and the Chocolate Factory (2005),0.9963123197363
126,153,Batman Forever (1995),0.9956839719818706
