,movie_id,title,score_recomendacao
3574,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0.9918726823238566
1797,2396,Shakespeare in Love (1998),0.9899258343634116
5160,8360,Shrek 2 (2004),0.9893695920889987
4796,7147,Big Fish (2003),0.9892459826946849
4608,6863,School of Rock (2003),0.9878399258343634
8053,98809,"Hobbit: An Unexpected Journey, The (2012)",0.9877987227029255
314,356,Forrest Gump (1994),0.9873918417799753
1298,1732,"Big Lebowski, The (1998)",0.9873042851256696
4176,6016,City of God (Cidade de Deus) (2002),0.9866656365883808
8296,106489,"Hobbit: The Desolation of Smaug, The (2013)",0.9840080346106304
