,movie_id,title,score_recomendacao
510,593,"Silence of the Lambs, The (1991)",0.9958899876390606
3574,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0.9958590852904821
3562,4878,Donnie Darko (2001),0.9952719406674908
257,296,Pulp Fiction (1994),0.9949732179645654
6062,40815,Harry Potter and the Goblet of Fire (2005),0.9942882159044089
3141,4226,Memento (2000),0.9940152451586322
7078,69844,Harry Potter and the Half-Blood Prince (2009),0.9932838895756078
6522,54001,Harry Potter and the Order of the Phoenix (2007),0.9930984754841368
7258,74458,Shutter Island (2010),0.9926297898640297
1005,1307,When Harry Met Sally... (1989),0.9926040379068809
