,movie_id,title,score_recomendacao
902,1200,Aliens (1986),0.9957921302018954
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9953388957560775
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9944530284301607
706,924,2001: A Space Odyssey (1968),0.9935105067985166
1071,1391,Mars Attacks! (1996),0.9934744540585084
3832,5378,Star Wars: Episode II - Attack of the Clones (2002),0.9923362175525341
868,1148,Wallace & Gromit: The Wrong Trousers (1993),0.9917542233209724
1398,1917,Armageddon (1998),0.9915018541409146
1044,1356,Star Trek: First Contact (1996),0.9911567779151216
8682,122886,Star Wars: Episode VII - The Force Awakens (2015),0.9906983930778739
