,movie_id,title,score_recomendacao
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9944169756901524
902,1200,Aliens (1986),0.9926400906468892
0,1,Toy Story (1995),0.9908941079522043
1939,2571,"Matrix, The (1999)",0.9907807993407499
706,924,2001: A Space Odyssey (1968),0.9906365883807169
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9904048207663783
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.989817676143387
422,485,Last Action Hero (1993),0.9895653069633292
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9894056448290071
474,541,Blade Runner (1982),0.9890811701689328
