,movie_id,title,score_recomendacao
1939,2571,"Matrix, The (1999)",0.9976411207251752
1183,1580,Men in Black (a.k.a. MIB) (1997),0.996744952616399
224,260,Star Wars: Episode IV - A New Hope (1977),0.9951277297074578
939,1240,"Terminator, The (1984)",0.995019571487433
2836,3793,X-Men (2000),0.9941543057272353
6630,56174,I Am Legend (2007),0.9936444169756903
6488,53125,Pirates of the Caribbean: At World's End (2007),0.9936083642356819
6470,52722,Spider-Man 3 (2007),0.9920271940667491
474,541,Blade Runner (1982),0.991676967449526
4800,7153,"Lord of the Rings: The Return of the King, The (2003)",0.9910177173465183
