,movie_id,title,score_recomendacao
902,1200,Aliens (1986),0.9891172229089411
7372,79132,Inception (2010),0.9890039142974866
474,541,Blade Runner (1982),0.9889884631231973
939,1240,"Terminator, The (1984)",0.9883446641944789
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9881283477544294
8376,109487,Interstellar (2014),0.9872321796456531
1486,2011,Back to the Future Part II (1989),0.9867480428512567
2078,2762,"Sixth Sense, The (1999)",0.986351462711166
3562,4878,Donnie Darko (2001),0.9861866501854142
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9857385661310261
