,movie_id,title,score_recomendacao
2836,3793,X-Men (2000),0.9923001648125258
4076,5816,Harry Potter and the Chamber of Secrets (2002),0.9919087350638649
5166,8368,Harry Potter and the Prisoner of Azkaban (2004),0.9910898228265349
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.989817676143387
5735,30793,Charlie and the Chocolate Factory (2005),0.9888030490317266
7644,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),0.9883034610630408
6522,54001,Harry Potter and the Order of the Phoenix (2007),0.9880922950144211
7078,69844,Harry Potter and the Half-Blood Prince (2009),0.9876287597857437
6470,52722,Spider-Man 3 (2007),0.9874845488257107
1576,2115,Indiana Jones and the Temple of Doom (1984),0.9872630819942316
