,movie_id,title,score_recomendacao
257,296,Pulp Fiction (1994),0.9919138854552947
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9916357643180882
4351,6365,"Matrix Reloaded, The (2003)",0.9899515863205604
4639,6934,"Matrix Revolutions, The (2003)",0.989941285537701
2226,2959,Fight Club (1999),0.988586732591677
8376,109487,Interstellar (2014),0.9881592501030079
2636,3527,Predator (1987),0.9880613926658426
6630,56174,I Am Legend (2007),0.9878038730943551
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9873660898228266
1486,2011,Back to the Future Part II (1989),0.9872115780799342
