,movie_id,title,score_recomendacao
2700,3623,Mission: Impossible II (2000),0.9954264524103833
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9942985166872683
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9928564070869387
20,21,Get Shorty (1995),0.9927637000412031
157,186,Nine Months (1995),0.9921405026782035
5,6,Heat (1995),0.9918160280181294
6,7,Sabrina (1995),0.9917387721466832
15,16,Casino (1995),0.990636588380717
10,11,"American President, The (1995)",0.9897713226205191
3409,4638,Jurassic Park III (2001),0.9889215080346107
