,movie_id,title,score_recomendacao
7372,79132,Inception (2010),0.9971621343222086
828,1089,Reservoir Dogs (1992),0.997151833539349
1298,1732,"Big Lebowski, The (1998)",0.9971312319736301
3562,4878,Donnie Darko (2001),0.9971260815822003
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.996842810053564
3141,4226,Memento (2000),0.9964256283477546
602,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.9963020189534404
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9955088586732592
613,778,Trainspotting (1996),0.9949680675731356
4176,6016,City of God (Cidade de Deus) (2002),0.9939894932014833
