,movie_id,title,score_recomendacao
0,1,Toy Story (1995),0.994138854552946
3574,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0.9929851668726823
863,1136,Monty Python and the Holy Grail (1975),0.9921508034610631
506,588,Aladdin (1992),0.9912855377008652
322,364,"Lion King, The (1994)",0.9900288421920066
7355,78499,Toy Story 3 (2010),0.9898949320148331
1545,2081,"Little Mermaid, The (1989)",0.9898485784919655
4076,5816,Harry Potter and the Chamber of Secrets (2002),0.9887566955088587
483,551,"Nightmare Before Christmas, The (1993)",0.988586732591677
6488,53125,Pirates of the Caribbean: At World's End (2007),0.9881386485372889
