,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9975793160280182
307,349,Clear and Present Danger (1994),0.996801606922126
257,296,Pulp Fiction (1994),0.9963638236505975
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9961938607334159
1475,2000,Lethal Weapon (1987),0.9956582200247219
18,19,Ace Ventura: When Nature Calls (1995),0.9951380304903172
1224,1625,"Game, The (1997)",0.9950556242274413
1476,2001,Lethal Weapon 2 (1989),0.993464153275649
1734,2329,American History X (1998),0.9927637000412032
1481,2006,"Mask of Zorro, The (1998)",0.9926040379068809
