,movie_id,title,score_recomendacao
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9993201483312733
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9982128141738772
902,1200,Aliens (1986),0.9976462711166049
706,924,2001: A Space Odyssey (1968),0.9969406674907293
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9967707045735477
3832,5378,Star Wars: Episode II - Attack of the Clones (2002),0.996600741656366
1044,1356,Star Trek: First Contact (1996),0.9947723526988052
7018,68358,Star Trek (2009),0.9942624639472599
1549,2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),0.9931396786155747
559,673,Space Jam (1996),0.9929954676555418
