,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9983724763081995
1044,1356,Star Trek: First Contact (1996),0.9978316852080759
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9963380716934488
1057,1374,Star Trek II: The Wrath of Khan (1982),0.9954985578903996
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9953337453646478
7018,68358,Star Trek (2009),0.9947259991759374
902,1200,Aliens (1986),0.9942161104243923
385,442,Demolition Man (1993),0.9941131025957973
8376,109487,Interstellar (2014),0.9939070869386073
915,1214,Alien (1979),0.9937834775442933
