,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9987433044911413
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9970076225793161
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9956582200247219
4351,6365,"Matrix Reloaded, The (2003)",0.9954213020189535
507,589,Terminator 2: Judgment Day (1991),0.9953749484960858
4639,6934,"Matrix Revolutions, The (2003)",0.9953182941903584
915,1214,Alien (1979),0.995266790276061
287,329,Star Trek: Generations (1994),0.9946796456530697
474,541,Blade Runner (1982),0.994365471775855
3885,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),0.993994643592913
