,movie_id,title,score_recomendacao
4137,5952,"Lord of the Rings: The Two Towers, The (2002)",0.9974299546765555
509,592,Batman (1989),0.9960548001648125
902,1200,Aliens (1986),0.9954213020189535
4351,6365,"Matrix Reloaded, The (2003)",0.9954213020189535
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9953800988875154
4639,6934,"Matrix Revolutions, The (2003)",0.9953182941903584
3819,5349,Spider-Man (2002),0.995163782447466
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9951534816646065
8376,109487,Interstellar (2014),0.9941852080758138
706,924,2001: A Space Odyssey (1968),0.9940667490729296
