,movie_id,title,score_recomendacao
97,110,Braveheart (1995),0.9924186238154099
1,2,Jumanji (1995),0.9898485784919654
4,5,Father of the Bride Part II (1995),0.9896631644004945
291,333,Tommy Boy (1995),0.9882107540173053
6,7,Sabrina (1995),0.9880304903172642
503,585,"Brady Bunch Movie, The (1995)",0.9870673671199012
322,364,"Lion King, The (1994)",0.9865059744540584
263,303,"Quick and the Dead, The (1995)",0.9863823650597445
239,277,Miracle on 34th Street (1994),0.9862536052740009
10,11,"American President, The (1995)",0.9860630407911002
