,movie_id,title,score_recomendacao
257,296,Pulp Fiction (1994),0.9977544293366296
7372,79132,Inception (2010),0.9976256695508858
6537,54503,Superbad (2007),0.9944375772558715
706,924,2001: A Space Odyssey (1968),0.9939740420271941
6630,56174,I Am Legend (2007),0.9937371240214257
939,1240,"Terminator, The (1984)",0.9904769262463948
7018,68358,Star Trek (2009),0.99036876802637
2416,3210,Fast Times at Ridgemont High (1982),0.9901782035434694
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9898537288833951
7466,81845,"King's Speech, The (2010)",0.9895756077461887
