,movie_id,title,score_recomendacao
630,802,Phenomenon (1996),0.9893026370004121
577,708,"Truth About Cats & Dogs, The (1996)",0.9879068809229501
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9872682323856614
656,849,Escape from L.A. (1996),0.9866501854140914
1083,1407,Scream (1996),0.9865265760197777
1046,1358,Sling Blade (1996),0.9864184177997528
287,329,Star Trek: Generations (1994),0.985779769262464
809,1059,William Shakespeare's Romeo + Juliet (1996),0.985676761433869
650,838,Emma (1996),0.9851926246394727
797,1042,That Thing You Do! (1996),0.9850793160280181
