,movie_id,title,score_recomendacao
126,153,Batman Forever (1995),0.9953131437989288
5,6,Heat (1995),0.9934847548413679
253,292,Outbreak (1995),0.9930778739184178
20,21,Get Shorty (1995),0.9910949732179646
145,173,Judge Dredd (1995),0.9907704985578905
157,186,Nine Months (1995),0.9907498969921714
10,11,"American President, The (1995)",0.9896786155747836
24,25,Leaving Las Vegas (1995),0.9891429748660898
21,22,Copycat (1995),0.9887360939431398
364,420,Beverly Hills Cop III (1994),0.9875875566543058
