,movie_id,title,score_recomendacao
257,296,Pulp Fiction (1994),0.988854552946024
7372,79132,Inception (2010),0.987891429748661
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9874639472599919
939,1240,"Terminator, The (1984)",0.9860269880510919
5374,8961,"Incredibles, The (2004)",0.985759167696745
2836,3793,X-Men (2000),0.9854398434281005
7693,89745,"Avengers, The (2012)",0.9853522867737947
4137,5952,"Lord of the Rings: The Two Towers, The (2002)",0.9850072105480017
2250,2987,Who Framed Roger Rabbit? (1988),0.984342810053564
2700,3623,Mission: Impossible II (2000),0.9842088998763907
