,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9978162340337866
7372,79132,Inception (2010),0.9975329625051504
902,1200,Aliens (1986),0.997460857025134
4351,6365,"Matrix Reloaded, The (2003)",0.9969973217964565
4639,6934,"Matrix Revolutions, The (2003)",0.9962453646477132
706,924,2001: A Space Odyssey (1968),0.9957354758961683
7693,89745,"Avengers, The (2012)",0.9949938195302843
6772,60069,WALL·E (2008),0.9942985166872683
939,1240,"Terminator, The (1984)",0.993072723526988
7212,72998,Avatar (2009),0.9929645653069634
