,movie_id,title,score_recomendacao
157,186,Nine Months (1995),0.9842604037906881
44,48,Pocahontas (1995),0.9837144622991348
126,153,Batman Forever (1995),0.9835393489905233
97,110,Braveheart (1995),0.9824062628759785
145,173,Judge Dredd (1995),0.9808508446641946
503,585,"Brady Bunch Movie, The (1995)",0.9806705809641533
263,303,"Quick and the Dead, The (1995)",0.9800782859497322
53,60,"Indian in the Cupboard, The (1995)",0.9799958796868562
20,21,Get Shorty (1995),0.9796920065925011
0,1,Toy Story (1995),0.9780078285949733
