,movie_id,title,score_recomendacao
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9946847960444993
939,1240,"Terminator, The (1984)",0.9935362587556654
706,924,2001: A Space Odyssey (1968),0.9935105067985166
2226,2959,Fight Club (1999),0.9932220848784508
4351,6365,"Matrix Reloaded, The (2003)",0.9920838483724763
474,541,Blade Runner (1982),0.992047795632468
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9919087350638648
4639,6934,"Matrix Revolutions, The (2003)",0.991888133498146
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9913009888751545
7372,79132,Inception (2010),0.9901163988463124
