,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9976308199423157
4351,6365,"Matrix Reloaded, The (2003)",0.9963483724763083
138,165,Die Hard: With a Vengeance (1995),0.9960702513391018
4639,6934,"Matrix Revolutions, The (2003)",0.9960599505562424
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.99569427276473
474,541,Blade Runner (1982),0.9956633704161517
902,1200,Aliens (1986),0.9954213020189535
706,924,2001: A Space Odyssey (1968),0.9952719406674908
1486,2011,Back to the Future Part II (1989),0.9949989699217141
8376,109487,Interstellar (2014),0.9947414503502265
