,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9983209723939019
3141,4226,Memento (2000),0.9981870622167286
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9976771734651835
828,1089,Reservoir Dogs (1992),0.997522661722291
5,6,Heat (1995),0.9963586732591678
486,555,True Romance (1993),0.9955603625875566
1298,1732,"Big Lebowski, The (1998)",0.9955552121961269
1730,2324,Life Is Beautiful (La Vita è bella) (1997),0.99467449526164
307,349,Clear and Present Danger (1994),0.9928152039555006
383,440,Dave (1993),0.992665842604038
