,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9969303667078698
5,6,Heat (1995),0.9961732591676966
3141,4226,Memento (2000),0.9960548001648126
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9959157395962094
793,1036,Die Hard (1988),0.9957148743304491
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9940203955500619
486,555,True Romance (1993),0.9934281005356407
828,1089,Reservoir Dogs (1992),0.993258137618459
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9926349402554595
15,16,Casino (1995),0.9925834363411619
