,movie_id,title,score_recomendacao
3194,4306,Shrek (2001),0.9899000824062629
7078,69844,Harry Potter and the Half-Blood Prince (2009),0.9898537288833952
5166,8368,Harry Potter and the Prisoner of Azkaban (2004),0.9894210960032962
7644,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),0.989323238566131
785,1028,Mary Poppins (1964),0.9863154099711579
472,539,Sleepless in Seattle (1993),0.9856355583024309
1797,2396,Shakespeare in Love (1998),0.9845488257107542
551,661,James and the Giant Peach (1996),0.9842861557478368
701,919,"Wizard of Oz, The (1939)",0.9836217552533992
44,48,Pocahontas (1995),0.9833436341161929
