,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9941079522043677
2226,2959,Fight Club (1999),0.992295014421096
4351,6365,"Matrix Reloaded, The (2003)",0.9921765554182118
7372,79132,Inception (2010),0.9920632468067574
5917,33794,Batman Begins (2005),0.9919035846724351
4639,6934,"Matrix Revolutions, The (2003)",0.991702719406675
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9912649361351463
1730,2324,Life Is Beautiful (La Vita è bella) (1997),0.9912443345694273
126,153,Batman Forever (1995),0.990677791512155
6772,60069,WALL·E (2008),0.9897558714462299
