,movie_id,title,score_recomendacao
4351,6365,"Matrix Reloaded, The (2003)",0.9925473836011538
902,1200,Aliens (1986),0.9922692624639472
706,924,2001: A Space Odyssey (1968),0.9921199011124846
474,541,Blade Runner (1982),0.992047795632468
4800,7153,"Lord of the Rings: The Return of the King, The (2003)",0.9915739596209312
46,50,"Usual Suspects, The (1995)",0.9914245982694685
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9913370416151628
3562,4878,Donnie Darko (2001),0.9912855377008654
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9909301606922125
15,16,Casino (1995),0.9901730531520395
