,movie_id,title,score_recomendacao
7646,88140,Captain America: The First Avenger (2011),0.9800782859497322
4639,6934,"Matrix Revolutions, The (2003)",0.9800216316440049
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9787649361351463
7644,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),0.9787546353522867
7372,79132,Inception (2010),0.978157189946436
2226,2959,Fight Club (1999),0.9775545941491554
1503,2028,Saving Private Ryan (1998),0.9772198187062217
7018,68358,Star Trek (2009),0.9769262463947259
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9762824474660075
1398,1917,Armageddon (1998),0.9751854140914709
