,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9937371240214257
5374,8961,"Incredibles, The (2004)",0.9928976102183766
4639,6934,"Matrix Revolutions, The (2003)",0.9925370828182942
257,296,Pulp Fiction (1994),0.9920992995467657
7372,79132,Inception (2010),0.9920632468067574
2983,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",0.9919808405438812
1939,2571,"Matrix, The (1999)",0.9914297486608983
6470,52722,Spider-Man 3 (2007),0.9911001236093943
7620,87232,X-Men: First Class (2011),0.9907962505150392
7693,89745,"Avengers, The (2012)",0.9904511742892459
