,movie_id,title,score_recomendacao
1071,1391,Mars Attacks! (1996),0.9898588792748249
630,802,Phenomenon (1996),0.9855016481252576
520,608,Fargo (1996),0.9841367943963741
62,70,From Dusk Till Dawn (1996),0.9834981458590852
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9831891223733003
84,95,Broken Arrow (1996),0.9827358879274826
810,1060,Swingers (1996),0.9825247218788629
549,653,Dragonheart (1996),0.9823032550473836
1085,1409,Michael (1996),0.982050885867326
116,141,"Birdcage, The (1996)",0.9819787803873093
