,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9912752369180058
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9893335393489906
922,1221,"Godfather: Part II, The (1974)",0.9886845900288422
3141,4226,Memento (2000),0.988174701277297
706,924,2001: A Space Odyssey (1968),0.9876699629171817
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9869025545941491
7372,79132,Inception (2010),0.9868716522455707
486,555,True Romance (1993),0.9865677791512155
5,6,Heat (1995),0.9865317264112072
3152,4239,Blow (2001),0.9859085290482077
