,movie_id,title,score_recomendacao
3194,4306,Shrek (2001),0.9929594149155336
1545,2081,"Little Mermaid, The (1989)",0.9927224969097652
322,364,"Lion King, The (1994)",0.9919756901524516
5160,8360,Shrek 2 (2004),0.9917799752781211
5735,30793,Charlie and the Chocolate Factory (2005),0.9915842604037908
511,594,Snow White and the Seven Dwarfs (1937),0.990512978986403
981,1282,Fantasia (1940),0.990306963329213
780,1022,Cinderella (1950),0.9894365471775856
1390,1907,Mulan (1998),0.9887206427688505
3574,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0.9885352286773796
